id,paragraph,link
7095,"Дар ҷараёни ҷаласаи расидагӣ ба парвандаи оқои Бут, вақте додситон гуфт, ки ""куштани омрикоиҳо"" далели фурӯши аслиҳа аз сӯйи муттаҳам будааст, оқои Бут, ки аз афсарони шӯравии собиқ аст ва мутаваллиди Тоҷикистон аст, фарёд зад: ""Инҳо дурӯғ аст.""",https://www.bbc.com/tajik/institutional/2012/04/120406_rh_l25_bout_merchant_of_death_tria
7096,"""Ҷунбиши миллӣ барои озодии Азавод"" дар баёнияе дар вебсойти худ афзун бар эъломи истиқлол тасреҳ кардааст, ки маҳдудаи марзии дигари кишварҳо мавриди эҳтироми ин гурӯҳ хоҳад буд.",https://www.bbc.com/tajik/institutional/2012/04/120406_rh_l25_rln_mali_rebels_independence
7097,Таҷарруди кашишон ва мамнӯъияти интисоби занон ба унвони кашиш аз ҷумлаи омӯзаҳои бунёдини Калисои котулик хонда мешавад.,https://www.bbc.com/tajik/institutional/2012/04/120406_rh_u05_rln_argantina_buenos_aires_storm
7098,Интиқоди тунди оқои Ардуғон дар пайи мухолифати мақомҳои баландпояи Эрон дар хусуси мизбонии Туркия барои баргузории музокироти Эрон ва Гурӯҳи 5+1 ва тағйири маҳалли он ба кишвари дигаре матраҳ шудааст.,https://www.bbc.com/tajik/institutional/2012/04/120406_rh_l51_turkey_iran_erdogan
7099,Шурои Амнияти СММ аз Сурия хосттаст таъаҳҳудоти худро барои хуруҷи нерӯҳо ва таслиҳоти сангин аз марокизи маскунӣ иҷро кунад.,https://www.bbc.com/tajik/institutional/2012/04/120405_l16_un_syria_deadline
7100,"Суҳроб Камолов, сарвари маркази мубориза бо бемории сил дар вилоят, мегӯяд имомхатибон баъди дарсҳои серӯза дар мавзӯъи ""Роҳҳои пешгирӣ ва табобати бемории сил"" нафаронеро, ки дар масоҷид дар вақти адои намоз зиёд сурфа мекунанду бемадоранд, барои муъояна ба бемористон равон мекунанд.""",https://www.bbc.com/tajik/institutional/2012/04/120405_ea_ak_tb_khatlan_mosques
7101,"Ба гуфтаи Носирҷон Салимов, раиси Китобхонаи миллии Тоҷикистон, дар марҳалаи аввал 400 ҷилд аз ин кутубро Алӣ Ашраф Муҷтаҳид Шабистарӣ, раиси Анҷумани дӯстии Эрон ва Тоҷикистон, ба Китобхонаи миллии ин кишвар эҳдо кардааст.",https://www.bbc.com/tajik/institutional/2012/04/120405_rh_iran_tjk_books
7102,"Фарде, ки худкушӣ кардааст, марди 77-солае буд, ки субҳи рӯзи чаҳоршанбе, чаҳоруми апрел (16 фарвардин), дар яке аз шулӯғтарин майдонҳои шаҳр (майдони Қонуни Асосии Отен) худро бо шиллики гулӯла кушт.",https://www.bbc.com/tajik/institutional/2012/04/120405_rh_l25_greece_suicide_clashes
7103,"Маъмурони додситонӣ хостаанд, ки феҳрасти аъзои ин ҳизбро дарёфт кунанд. Вале Шодӣ Шабдолов, раҳбари куммунистҳои Тоҷикистон, аз ин амр ҷилавгирӣ кардааст.",https://www.bbc.com/tajik/institutional/2012/04/120405_if_party_shabdolov
7105,"Хонуми Клинтун, ки чаҳоршанбе дар Вошингтун суҳбат мекард, гуфт: ""То замоне ки Эрон ба таъаҳҳудоти байналмилалии худ амал накунад ва мақосили сулҳомези барномаи атумии худро нишон надиҳад, фишори шадид ва инзивои он идома хоҳад дошт.""",https://www.bbc.com/tajik/institutional/2012/04/120405_rh_u02_clinton_iran_talks
7106,Ин тасмим пас аз норизоятиҳои ҷомеъаи мусалмони ин кишвар иттихоз шудааст.,https://www.bbc.com/tajik/institutional/2012/04/120404_l16_kazakh_vodka
7107,"Рӯзи сешанбеи 3 апрел родиюи миллии Чин иқдом ба пахши суханони оқои Вен дар ҷамъи соҳибони муассисоти бозаргонӣ кард, ки мегуфт: ""Бонкҳои мо беш аз ҳадд осон пул дармеоваранд. Чаро? Чунки дар инҳисори теъдоди каме аз бонкҳои бузург аст. Барои ин ки сармояи бахши хусусӣ ба тиҷорат сарозер шавад, асосе бояд ин инҳисорро аз байн бубарем.""",https://www.bbc.com/tajik/institutional/2012/04/120404_l16_l41_china_bank_reform
7108,"Тибқи иттилоъи хабаргузории ""Фергана.ру"", ин ҷаласа рӯзи сешанбеи 3 апрел таҳти раҳбарии Ислом Каримов, раиси ҷумҳури Ӯзбакистон, баргузор шудааст.",https://www.bbc.com/tajik/institutional/2012/04/120404_if_taj-uzb
7109,"Тибқи ислоҳияи қонун дар бораи муроҷиъаи шаҳрвандон, ки рӯзи чаҳоршанбеи 4 апрел дар Маҷлиси намояндагони порлумони Тоҷикистон тасвиб шуд, аз ин ба баъд мақомоти давлатӣ ба арзу шикоёт ё муроҷиъатномаҳои беимзои шаҳрвандон расидагӣ нахоҳанд кард.",https://www.bbc.com/tajik/institutional/2012/04/120404_if_law_parliament
7110,"Узви Кумисиюни амнияти миллӣ ва сиёсати хориҷии Малиси шӯрои исломӣ ба хабаргузории ""Меҳр"" гуфтааст, Ироқ метавонад макони муносибе барои ин музокирот бошад.",https://www.bbc.com/tajik/institutional/2012/04/120404_rh_an_rln_iran_turkey_nuclear
7111,"Гузоришҳо ҳокӣ аз он аст, ки дар шаҳри Морсӣ ва чанд шаҳри дигар ҳадди ақал 18 нафар боздошт шудаанд.",https://www.bbc.com/tajik/institutional/2012/04/120404_rh_an_rln_france_islamists
7113,"<param name=""movie"" value=""http://www.bbc.co.uk/emp/worldwide/player.swf"" />",https://www.bbc.com/tajik/institutional/2012/04/120404_rh_sima_bina_documentary
7114,"<param name=""movie"" value=""http://www.bbc.co.uk/emp/worldwide/player.swf"" />",https://www.bbc.com/tajik/institutional/2012/04/120404_rh_vid_shoes
7115,"Оқои Ромнӣ, ки дар рақобат бо се ҷумҳурихоҳи дигар аст, мехоҳад аз сӯйи ҳизби ҷумҳурихоҳ ба унвони рақиби Борок Убомо вориди рақобатҳои раёсати ҷумҳурӣ дар моҳи ноябри соли 2012-и мелодӣ шавад.",https://www.bbc.com/tajik/institutional/2012/04/120404_rh_u05_romeny_wisconsin_maryland_washington_dc
7116,"Дар баёнияи ин созмони муътабари байналмилалӣ дар умури ҳуқуқи башар омадааст, ки Низомхон Ҷӯраев рӯзи 29 март аз боздоштгоҳ озод ва аз он замон нопадид шуд.",https://www.bbc.com/tajik/institutional/2012/04/120403_l16_amnesty_juraev
7117,"Додситон Фронкуз Мулинз ҳамчунин гузоришҳои қаблиро мабнӣ бар ин ки ин мазнунон ҳадаф доштаанд афродеро бирабоянд, таъйид кард.",https://www.bbc.com/tajik/institutional/2012/04/120403_l16_france_islamists
7118,"Ин тифли ятим, ки дар оғӯши бобояш ба воя расидааст, борҳо ба маросими хатнасури ҳамсолонаш бо чашми ҳасрат нигариста ва орзу мекардааст, ки ҷашни хатнасури ӯ низ бо шукӯҳу шаҳомати хоссае баргузор шавад.",https://www.bbc.com/tajik/institutional/2012/04/120403_zkh_ah_wedding_total_kulyab
7119,"Ба гузориши хабаргузории Форс, Ҳабибуллоҳ Сайёрӣ, фармондеҳи нерӯи дарёии артиши Ҷумҳурии Исломии Эрон эълом кард, дар охарин даргирии новгурӯҳи артиши Эрон бо дуздони дарёӣ, ки дар се ҳазор килуметрии обҳои Эрон ва дар мадори 7 дараҷаи уқёнуси Ҳинд сурат гирифта буд, 14 дузди дарёӣ асир ва боздошт шудаанд.",https://www.bbc.com/tajik/institutional/2012/04/120403_rh_l06_rln_pirate_iran
